"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032409","GO:0032409","regulation of transporter activity","6/46","291/18866",7.13279418266762e-05,0.00624119490983417,0.00492323688698412,"FXYD2/FXYD5/FXYD3/FXYD6/TMSB4X/CRH",6
"GO:0035774","GO:0035774","positive regulation of insulin secretion involved in cellular response to glucose stimulus","3/46","34/18866",7.69895287381726e-05,0.00628747818028409,0.00495974648292227,"PHPT1/GCG/CRH",3
"GO:0090277","GO:0090277","positive regulation of peptide hormone secretion","4/46","99/18866",9.8299526330094e-05,0.00700358665536593,0.0055246337698182,"SLC30A8/PHPT1/GCG/CRH",4
"GO:0046879","GO:0046879","hormone secretion","6/46","314/18866",0.000108376232358413,0.00700358665536593,0.0055246337698182,"SLC30A8/NEUROD1/ARL2/PHPT1/GCG/CRH",6
"GO:0009749","GO:0009749","response to glucose","5/46","197/18866",0.000114244891129065,0.00700358665536593,0.0055246337698182,"SLC30A8/NEUROD1/PHPT1/GCG/CRH",5
"GO:0009306","GO:0009306","protein secretion","7/46","462/18866",0.000118227555213009,0.00700358665536593,0.0055246337698182,"SLC30A8/HMGB1/NEUROD1/ARL2/PHPT1/GCG/CRH",7
"GO:0035592","GO:0035592","establishment of protein localization to extracellular region","7/46","463/18866",0.00011982371781272,0.00700358665536593,0.0055246337698182,"SLC30A8/HMGB1/NEUROD1/ARL2/PHPT1/GCG/CRH",7
"GO:0009914","GO:0009914","hormone transport","6/46","323/18866",0.000126482931755686,0.00700358665536593,0.0055246337698182,"SLC30A8/NEUROD1/ARL2/PHPT1/GCG/CRH",6
"GO:0009746","GO:0009746","response to hexose","5/46","202/18866",0.000128495026840387,0.00700358665536593,0.0055246337698182,"SLC30A8/NEUROD1/PHPT1/GCG/CRH",5
"GO:0071692","GO:0071692","protein localization to extracellular region","7/46","470/18866",0.000131495912712993,0.00700358665536593,0.0055246337698182,"SLC30A8/HMGB1/NEUROD1/ARL2/PHPT1/GCG/CRH",7
"GO:0034284","GO:0034284","response to monosaccharide","5/46","207/18866",0.000144071570116448,0.00713917167786444,0.00563158719680306,"SLC30A8/NEUROD1/PHPT1/GCG/CRH",5
"GO:0090279","GO:0090279","regulation of calcium ion import","3/46","42/18866",0.000145697381180907,0.00713917167786444,0.00563158719680306,"MRLN/GCG/CRH",3
"GO:1904062","GO:1904062","regulation of cation transmembrane transport","6/46","349/18866",0.000192622383165443,0.00907547766837183,0.00715900193303144,"FXYD2/FXYD5/FXYD3/FXYD6/TMSB4X/CRH",6
"GO:0050708","GO:0050708","regulation of protein secretion","6/46","352/18866",0.000201741878606543,0.00915310375159315,0.00722023565539206,"SLC30A8/NEUROD1/ARL2/PHPT1/GCG/CRH",6
"GO:0009743","GO:0009743","response to carbohydrate","5/46","233/18866",0.000249716899342761,0.0106699951436823,0.00841680390281447,"SLC30A8/NEUROD1/PHPT1/GCG/CRH",5
"GO:0051098","GO:0051098","regulation of binding","6/46","367/18866",0.000252595803401458,0.0106699951436823,0.00841680390281447,"HMGB1/STMN1/PLK2/NEUROD1/TMSB4X/GCG",6
"GO:0046887","GO:0046887","positive regulation of hormone secretion","4/46","131/18866",0.000289049507646086,0.0118028548955485,0.00931043677260025,"SLC30A8/PHPT1/GCG/CRH",4
"GO:0002791","GO:0002791","regulation of peptide secretion","6/46","381/18866",0.000308713199659487,0.0120623657341073,0.00951514650389733,"SLC30A8/NEUROD1/ARL2/PHPT1/GCG/CRH",6
"GO:0071333","GO:0071333","cellular response to glucose stimulus","4/46","134/18866",0.000315098533462395,0.0120623657341073,0.00951514650389733,"NEUROD1/PHPT1/GCG/CRH",4
"GO:0071331","GO:0071331","cellular response to hexose stimulus","4/46","136/18866",0.00033337409001241,0.0123505696260334,0.00974249015398381,"NEUROD1/PHPT1/GCG/CRH",4
"GO:0071326","GO:0071326","cellular response to monosaccharide stimulus","4/46","137/18866",0.000342791320232764,0.0123505696260334,0.00974249015398381,"NEUROD1/PHPT1/GCG/CRH",4
"GO:0061178","GO:0061178","regulation of insulin secretion involved in cellular response to glucose stimulus","3/46","57/18866",0.000361971653963203,0.0126690078887121,0.00999368355904422,"PHPT1/GCG/CRH",3
"GO:0031333","GO:0031333","negative regulation of protein-containing complex assembly","4/46","142/18866",0.000392760424499528,0.0133647644447756,0.0105425166576189,"HMGB1/STMN1/TMSB4X/PFN2",4
"GO:0071322","GO:0071322","cellular response to carbohydrate stimulus","4/46","145/18866",0.000425128314593886,0.0140751941993922,0.0111029244039029,"NEUROD1/PHPT1/GCG/CRH",4
"GO:0001678","GO:0001678","cellular glucose homeostasis","4/46","153/18866",0.000520719156527814,0.0167430416704119,0.0132074004325999,"NEUROD1/PHPT1/GCG/CRH",4
"GO:0035773","GO:0035773","insulin secretion involved in cellular response to glucose stimulus","3/46","65/18866",0.000533043775629439,0.0167430416704119,0.0132074004325999,"PHPT1/GCG/CRH",3
"GO:1903779","GO:1903779","regulation of cardiac conduction","3/46","73/18866",0.000748731857997347,0.0229299131511688,0.0180877854116201,"FXYD2/FXYD3/FXYD6",3
"GO:0050714","GO:0050714","positive regulation of protein secretion","4/46","172/18866",0.00080765586158835,0.0241311812303836,0.0190353807686292,"SLC30A8/PHPT1/GCG/CRH",4
"GO:0035725","GO:0035725","sodium ion transmembrane transport","4/46","174/18866",0.000843230371762536,0.0245942191764073,0.0194006386285215,"FXYD2/FXYD5/FXYD3/FXYD6",4
"GO:0032272","GO:0032272","negative regulation of protein polymerization","3/46","79/18866",0.000942302004134212,0.026234544433282,0.0206945751147179,"STMN1/TMSB4X/PFN2",3
"GO:0043536","GO:0043536","positive regulation of blood vessel endothelial cell migration","3/46","79/18866",0.000942302004134212,0.026234544433282,0.0206945751147179,"HMGB1/PLK2/TMSB4X",3
"GO:0034765","GO:0034765","regulation of ion transmembrane transport","6/46","489/18866",0.00114332063109365,0.0309077989776855,0.0243809748326662,"FXYD2/FXYD5/FXYD3/FXYD6/TMSB4X/CRH",6
"GO:0070509","GO:0070509","calcium ion import","3/46","85/18866",0.00116498716398344,0.0309077989776855,0.0243809748326662,"MRLN/GCG/CRH",3
"GO:0090280","GO:0090280","positive regulation of calcium ion import","2/46","21/18866",0.00118585024649079,0.0309077989776855,0.0243809748326662,"GCG/CRH",2
"GO:0002793","GO:0002793","positive regulation of peptide secretion","4/46","193/18866",0.00123836665005723,0.0311490146023742,0.0245712527647515,"SLC30A8/PHPT1/GCG/CRH",4
"GO:0060291","GO:0060291","long-term synaptic potentiation","3/46","87/18866",0.00124596058409497,0.0311490146023742,0.0245712527647515,"PLK2/SCGN/CRH",3
"GO:0097194","GO:0097194","execution phase of apoptosis","3/46","95/18866",0.00160507648743374,0.0393243739421265,0.0310202150624036,"FAP/HMGB1/GCG",3
"GO:0010631","GO:0010631","epithelial cell migration","5/46","365/18866",0.00188507962840579,0.045278873427394,0.0357172982224255,"FAP/HMGB1/PLK2/TMSB4X/PFN2",5
"GO:0090132","GO:0090132","epithelium migration","5/46","368/18866",0.00195366405951603,0.0460238167866756,0.0363049313084152,"FAP/HMGB1/PLK2/TMSB4X/PFN2",5
"GO:0090130","GO:0090130","tissue migration","5/46","374/18866",0.002096308902526,0.0484524227470633,0.0382206866438703,"FAP/HMGB1/PLK2/TMSB4X/PFN2",5
"GO:0071156","GO:0071156","regulation of cell cycle arrest","3/46","106/18866",0.0021957082958883,0.0498100493048735,0.0392916221369485,"FAP/PLK2/NEUROD1",3
